neutral	My iphone wants to break... well it's about time. Isn't apples event tomorrow?		
neutral	@chingucha no it'll launch with the new iPhone = on next friday not even coming friday because pre-orders		
positive	I expect to see news about a 32GB iPhone when I wake up tomorrow.		
neutral	Some folks wait for next Apple launch just so they can buy the new iPhone. And some wait just to buy a 2nd hand two gen old cheaper model.		
neutral	this 10 year old on the bus tryina convince me he's got an iPhone 6 Plus and I'm sat here like https://t.co/rq0S3LFJtA		
neutral	Anyone interested to find out about the new iPhone - livestream from 5pm UK time on any Apple device http://t.co/Otz5JQX9y2		
neutral	"@PurpleRaison @yvonnebambrick @UofT Come and get a free copy tomorrow Thursday at Wilcox and St. George. Sorry, can't fit it in the Iphone."		
positive	"The iPhone 6S, the greatest thing to ever exist since the iPhone 6. *CROWD GOES WILD* @RashidMattar  https://t.co/RqTn6EiI8l"		
neutral	Not Available		
positive	it's your last chance to take advantage of Gazelle's best price guarantee on iPhone trade-ins... http://t.co/WLycePxNjc		
positive	Not Available		
negative	Not Available		
positive	Not Available		
positive	Not Available		
neutral	Tomorrow is the day when rumours about the new iPhone Day after is the day when rumours about the next IPhone will start. Waiting for that		
positive	"9 September has arrived, which means Apple's new iPhone is now just hours away from becoming an official thing. http://t.co/t6BgVRns0Z"		
positive	Color take on the head doodles from #WonderWoman Wednesday. From a while back -- only have the iPhone photo though: http://t.co/PfiuWzo1sP		
negative	Not Available		
positive	Few more hours to iPhone 6s launch and im still using the 4th generation ^_^		
negative	Not Available		
positive	"Get the popcorn (or coffee in my case) ready, folks. 1 hour till the new iPhone event! Tuning in from #Asheville, NC. http://t.co/sTI3xeHGhV"		
positive	Not Available		
positive	I'm eligible for an upgrade next Monday. Hopefully the new iPhone drops next Friday so I can go straight to Verizon after work.		
positive	Minutes aways for the unvieling of iphone6splus or is it going to be Iphone 7??????!?!?!?!? http://t.co/fRltFMjkCK		
positive	#apple A look at the evolution of Apple's iPhone: Apple will unveil the new iPhone on Wednesday. The next iPho... http://t.co/TEDe4E4fuA		
positive	"Rumor has it Apple is likely to unveil 3 new iPhones at their 9 Sep media event; iPhone 6s, iPhone 6s Plus,iPhone 6c http://t.co/QF8d6P1Y7R"		
neutral	You're all talking about an iPhone event and I'm just sat here chatting about Tinder http://t.co/qBhOUGEjBM http://t.co/IBM9lJIoCI		
negative	"I turn 30 soon &amp; a friend went missing on a Tuesday nite, the other who has his iPhone doesn't know how to use it, &amp; I wasn't even there"		
positive	"@ScreenWellcome  Ah, bizarrely I see it on my iPhone, but not on laptop with Safari, which only has 1st 3 tabs.  Weird."		
positive	"If you're an iPhone user like myself, new phone and more to be revealed in the next 20 minutes! Watch it live here http://t.co/FzBHq5Xx9I"		
positive	"I'm so excited to see the new iPhone release, even though it may be following a trend xD"		
positive	Cool filter called the blinding sun &amp; iPhone 5c... Lol @ Gediminas' Tower https://t.co/8aAtHasK7j		
positive	"Well, I'll be watching on a 4th gen of iphone. even it wont get ios 9 update.  #AppleEvent"		
negative	Why would you waste a good iPod like this...idiots...IDIOTS https://t.co/A3C8sPg5Qc		
positive	"I crushed a 7.5km run with a pace of 4'45"" with Nike + iPod.  #makeitcount  #nikeplus #september : http://t.co/vOYVLSkvGV"		
positive	@bretteldredge can next Friday please get here any faster? I need the rest of #Illinois on my iPod!		
neutral	Not Available		
positive	@lovinglevesque I will have it by tomorrow!! I'm on my iPod now haha. When you free		
positive	https://t.co/kecj06sddV  come join mark on his charity live stream to help fight Depression and Bipolar  ^-^ you may even an ipod #eggplant		
positive	Memorised the journey to Lucy's tomorrow in case my iPod and iPhone run out of charge on route haha		
positive	Lmao just turned on my ipod for 1st time in 4evs &amp; this is the last photo http://t.co/NQhJAxq8EI		
positive	I have the Moonlight Sonata 3rd movement in my iPod and I listen to it when I need to relax		
positive	Not Available		
positive	@markiplier I have faith that tonight I may win an iPod which would mean the world to me and I would treasure it qith my life		
negative	still can't get my IPOD 3rd gen shuffle to change songs cos of the USB NOT RECOGNIZED ERROR 43 shit. Does this mean I need new USB CABLE?		
positive	Hey @markiplier my birthday is this coming Thursday and I don't necessarily want an Ipod but a happy birthday would suffice haha #EGGPLANT		
positive	#EGGPLANT LETS GO new winner of the iPod and may we reach out goal Hazzah and Mark are you going to pax south		
positive	Not Available		
positive	#EGGPLANT (i want a ipod) https://t.co/iIGmKK0Ewr		
positive	"Apple has a recall on all 1st generation iPod Nano's, And will give you a 6th generation iPod Nano if you return the 1st generation one."		
negative	h. i'm going to make a twitter to use on my ipod at school/work tomorrow bc this fucks up my notifs		
positive	"I should be getting into bed, I am however instead looking through my iPod for songs I might want to pole to.  I may be addicted."		
neutral	Not Available		
negative	Not Available		
neutral	I may have to pull out my Oldskool iPod and just blast some Tupac from my TV this morning #RIP		
positive	"Let you know what kind of day it's going to be--1st song up on my IPod is ""Do It Now"". By Mos Def/YB.  Leggo!"		
positive	Not Available		
neutral	Not Available		
neutral	Saw an iPod nano 5th(?) Gen 16GB one at the cash converter's place		
positive	Still head over heels in love with my (4th generation) iPod. Curated to the hilt. #ipod #Apple #oldtech #personalmediadevices		
neutral	"Rock(s) Rider - HD Edition *** PLEASE NOTE: Compatible with iPhone 4s, iPad 2, iPad mini, iPod touch (5th... http://t.co/IF3zv0F5eL"		
neutral	@nneoma_am my iPod is actually 6th generation . Google it out		
positive	Not Available		
neutral	Not Available		
neutral	Not Available		
positive	Not Available		
neutral	I hope tho hive will be fast to upload the video and audio of the performance tomorrow so I can have it on my ipod		
neutral	Not Available		
positive	"BTW, @LeeIngram4 is the guy who gave me an iPod last year, on which my son (@PChangerP ) 1st set me up on Twitter. My 1st tweet was 9/6/14."		
neutral	"In my emotions today ab the boys break, turn on my 1D iPod folder and the 1st song was ""Back for You"". Is that a sign??"		
negative	Not Available		
positive	"off on holiday tomorrow, downloading apps for ipod for the plane anyone know any good free ones?"		
positive	@normwood I still have my original newfangled iPod. Maybe I'll bring it to the game on Monday.		
positive	Not Available		
neutral	Not Available		
neutral	Mom tells me to not spend so much time on my iPod but when I ask her to take me to 2nd &amp; Charles to buy me books she says no...wut		
neutral	"IPod Accessories: TsirTech 15 Piece iPod classic, Accessory Bundle compatible with iPod Classic 120GB and New 7th... http://t.co/1un2oROcmY"		
neutral	@CyrenNightsong I miss my kitty.. he used to chase the sun reflection of my ipod on the wall..		
neutral	Not Available		
positive	"Hey @UKRunChat please RT, running GNR on Sunday, anyone got suggestions for good running songs.  Need to update the iPod."		
positive	"Finally gonna buy my own camera tomorrow ! I'm so excited, I'll be able to take pictures with something else than my old ipod."		
neutral	"If you found a set of headphones &amp; an iPod @flystl on Saturday by @Starbucks in Terminal C, please turn them in. Reward offered. #american"		
neutral	Not Available		
positive	Not Available		
neutral	Not Available		
negative	"1st day back at work after a terrible week off and I've forgotten my ipod, security pass and lunch! #mondaydaze #cancelmonday"		
neutral	My boys @SharifAfifi &amp; @WillBradnam just came on shuffle on my iPod and now I MISS MULLED WINE NIGHTS AND THE 8TH FOLD AND THEM.		
positive	"Don't forget to collect the bills and win free ipod nano 7th generation &amp; 17% CK vouchers of total bills , we... http://t.co/CNn4Ln9swy"		
neutral	"@KANYESIVAN nice, smallzy retweeted me during the wild premier on thursday and i dropped my ipod whoops"		
positive	Not Available		
negative	Does anyone know how to get around a disabled 5th gen ipod WITHOUT putting it into recovery mode?		
negative	#ipod: iPod nano may be the worst ATM skimmer ever created - Just when you thought the click wheel... http://t.co/3vMcsrvTXC #iPOD-NANO		
neutral	@jramstrash i have a 4th generation ipod and i cant download any new apps or update anything so i pretty much just use it for music/snapchat		
positive	Not Available		
neutral	When I do auto time on my iPod it thinks it January 24 1971		
positive	I drenched the old iPod nano (6th gen) in isopropanol and it actually worked! The screen will never look the same but totally worth it.		
negative	Not Available		
positive	Found my old iPod from like 7th grade and am now realizing I listened to some hood tunes for just a kid!!		
positive	Not Available		
neutral	Not Available		
neutral	I wish I still had my iPod from ages ago. I had much better taste in music in the 8th grade		
negative	tbt when i got my ipod stolen in 8th grade and i was only upset bc i thought whoever stole it was gonna leak the lesbian porn i had on it		
neutral	"if anyone tries to text/imessage me on my IPod, just letting you know that i can't reply till thursday"		
negative	Not Available		
positive	Not Available		
positive	I'm not taking my iPod to school tomorrow because I want to have a battery when I go to my concert		
negative	"My 4s is out of data till the 10th and can't connect to wifi anymore, I have an iPod now"		
positive	@amitbhawani @geekyranjit  ...what are your thoughts about Apple's iPod touch 6th gen?		
negative	just synced saturday's live set on my ipod. time to pick up fragments of my memories together and cry on the train...		
neutral	"Radio Free Ted (my car iPod) plays the Moody Blues.   I tell it that no, it's Tuesday 11 am.  Afternoon is in another hour."		
positive	@jroberts332 @jobot935 [2/2] That's why my Prog/Indie/Heavy Rock-filled iPod has One Direction's 3rd and 4th albums on it. I am Not kidding.		
negative	yall i got my ipod taken in 3rd period because i forgot to turn my volume down and i got a notif about army selca day		
neutral	Not Available		
positive	I used to absolutely love the music to Silent Hill. Even had it on my ipod! https://t.co/2UZ23Nn4kX		
positive	"i went through my old iPod nano and I still listen to the same music I did in 5th grade..chili peppers, green day, the killers, blink omfg"		
positive	"Found an ancient ipod nano, I may have to keep it."		
positive	Gonna try to run 6 laps tomorrow atleast 5 it should be easy I just can't talk to ppl. Just gotta listen to my iPod and keep runnin		
positive	1st song on the iPod upon leaving GB is 'Good Life' by One Republic &amp; upon leaving an amazing weekend w/ @Amy__Bailey &amp; her fam it truly is!		
neutral	@APPLEOFFIClAL will the iPod 6th generation have a rear camera for the 16gb version? Because the 5th gen didn't		
neutral	IPod: Apple iPod touch 8 GB (2nd Generation--with iPhone OS 3.1 Software Installed) [OLD MODEL] http://t.co/XaziaJHfPb		
negative	"Also, my fucking iPod got stolen at snipes &amp; the only thing I can't let go of is the music. Take the 1st gen iPod, just want my Jamz back"		
negative	@alex32johnson idk I just wanted to make convo since my phone is kinda ruined because pool and I'm using like a 3rd generation iPod lol so		
positive	@TayToOoCute miss you tay! I was just looking thru my ipod &amp; I have vids of you singing back in SAT prep lol		
